song_id,song_name,song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
12682,Dinosaur,34,203542,0.00747,0.59,0.816,0.00884,0,0.273,-1.895,1,0.116,157.993,4,0.487
987,Annabelle,42,243866,0.8959999999999999,0.575,0.202,0.00528,9,0.139,-11.925999999999998,0,0.0317,149.509,4,0.284
816,We Belong - Single Version,12,222320,0.415,0.705,0.59,0.0,5,0.271,-5.2010000000000005,1,0.0407,135.17600000000002,4,0.344
16435,Taking A Walk,83,121680,0.68,0.767,0.5379999999999999,0.0,0,0.192,-6.044,0,0.052000000000000005,81.031,4,0.343
8671,Devastated,8,208397,0.12,0.8370000000000001,0.481,0.0,10,0.309,-8.522,0,0.0801,122.98,4,0.578
12496,A Painting in Paris,54,213626,0.0828,0.6990000000000001,0.7020000000000001,0.00147,6,0.0667,-7.955,0,0.0642,75.012,4,0.608
14927,Legend,4,189120,0.0142,0.603,0.7559999999999999,0.000157,2,0.0679,-3.218,1,0.0279,82.00200000000002,4,0.456
8987,Dies Irae feat. Black Prez,62,309517,0.054000000000000006,0.595,0.8270000000000001,2.44e-05,5,0.123,-1.959,0,0.134,145.114,4,0.392
11005,On My Way,41,207428,0.799,0.376,0.272,2.87e-05,4,0.113,-14.856,0,0.304,179.142,3,0.242
3005,Doll Parts,16,211487,0.13699999999999998,0.245,0.524,4.25e-06,7,0.0999,-8.195,1,0.0322,204.245,4,0.365
17112,Go Get The Money,55,239860,0.0206,0.804,0.7040000000000001,0.0,1,0.116,-5.162000000000001,1,0.128,139.981,4,0.417
8496,Come and Get Your Love - Single Edit,73,205933,0.172,0.731,0.804,0.00028,11,0.0685,-7.621,0,0.0473,107.383,4,0.957
6778,Somewhere In Between,47,219322,0.589,0.777,0.805,0.00253,0,0.104,-5.8889999999999985,1,0.0309,118.062,4,0.889
12823,Made It (feat. Jay Critch & Rick Ross),33,209797,0.0259,0.7909999999999999,0.835,0.0,5,0.142,-4.838,0,0.308,156.02,4,0.428
9508,Come Back Home,1,204080,0.00102,0.603,0.883,0.0207,5,0.575,-5.1960000000000015,0,0.0539,124.915,4,0.454
1977,(We're Gonna) Rock Around The Clock - Single Version,55,134106,0.317,0.6809999999999999,0.69,0.00018,7,0.24,-11.519,1,0.18,178.71,4,0.622
18502,Real Rich (feat. Gucci Mane),74,124525,0.0353,0.947,0.441,0.0,2,0.111,-9.311,1,0.135,125.01,4,0.275
4032,"Down To Fuck (feat. YG, Ty Dolla $ign, Jeremih)",64,188645,0.254,0.833,0.742,0.0,5,0.242,-5.761,0,0.261,102.505,4,0.6940000000000001
3550,Flaming Hot Cheetos,27,123341,0.878,0.7,0.387,0.00026000000000000003,7,0.0973,-15.38,0,0.194,110.068,4,0.171
4773,Look What I Found,74,175240,0.456,0.8490000000000001,0.493,0.000463,1,0.133,-4.1,0,0.0417,97.012,4,0.447
11553,What About Me (feat. Sosamann),87,216961,0.0263,0.784,0.44,1.9e-06,10,0.122,-6.566,1,0.0401,118.089,4,0.22
17708,Moment In Time,45,164026,0.0291,0.82,0.469,0.0,4,0.0549,-11.274,0,0.307,92.288,4,0.498
17037,WIFI LIT,75,176630,0.064,0.884,0.579,2.38e-06,2,0.182,-6.847,1,0.299,144.97299999999996,4,0.313
10375,Mi Cama,81,151400,0.222,0.826,0.815,6.96e-05,9,0.0964,-4.773,1,0.0875,163.07299999999995,4,0.68
1689,Pullover (feat. Wiz-Kid),47,187866,0.036000000000000004,0.8190000000000001,0.89,0.0,2,0.207,-2.265,1,0.064,130.04399999999998,4,0.964
15890,Mirrors,67,484146,0.234,0.574,0.512,0.0,5,0.0946,-6.664,0,0.0503,76.899,4,0.512
7070,Miau,18,138232,0.0011,0.7609999999999999,0.421,0.14800000000000002,10,0.0893,-8.037,0,0.114,80.04,4,0.363
18575,Adore,63,184999,0.193,0.5920000000000001,0.438,0.0,1,0.0564,-10.054,1,0.0391,67.445,4,0.259
9428,Back in the Tall Grass,50,255146,0.6609999999999999,0.825,0.496,0.0948,0,0.111,-9.051,1,0.0545,122.95,4,0.152
2027,Peppermint Twist Part I,43,121760,0.358,0.417,0.732,0.0,0,0.701,-10.841,1,0.171,199.58,4,0.662
9041,Killshot,91,253579,0.0989,0.892,0.6509999999999999,0.0,0,0.371,-8.645,0,0.378,105.814,4,0.599
2798,Silver Machine - Original Single Version;Live At The Roundhouse London; 1996 Remastered Version,51,279973,0.000416,0.31,0.8740000000000001,0.7120000000000001,1,0.0695,-11.889,1,0.152,131.717,4,0.096
16696,I Still Believe (Great Design),41,331240,0.00772,0.539,0.649,0.0129,1,0.0891,-12.521,1,0.0296,101.327,4,0.643
12288,Glimmer,48,261126,0.00233,0.466,0.8909999999999999,0.0258,7,0.123,-2.712,0,0.0344,93.026,4,0.406
11774,Lucky You (feat. Joyner Lucas),96,244679,0.0627,0.8759999999999999,0.7859999999999999,0.0,10,0.127,-4.884,0,0.306,153.06799999999996,4,0.575
9405,Waves,42,223773,0.003,0.5379999999999999,0.918,4.870000000000001e-05,1,0.153,-5.4510000000000005,1,0.0389,122.727,4,0.416
11902,Side Effects - Fedde Le Grand Remix,68,172360,0.0382,0.633,0.8540000000000001,2.8300000000000007e-05,0,0.434,-4.046,0,0.0432,126.026,4,0.659
604,Uncle Tom's Cabin,52,241506,0.18600000000000005,0.633,0.732,1.3699999999999998e-05,8,0.13,-6.785,1,0.0707,126.567,4,0.273
8007,Pick Up The Phone,55,214133,0.068,0.607,0.564,3.58e-06,11,0.103,-9.582,0,0.329,139.66299999999998,4,0.579
13913,Where Have You Gone (Anywhere),69,158602,0.005520000000000001,0.618,0.767,0.0,5,0.147,-5.024,1,0.0489,124.071,4,0.239
10072,Emotional - Draper Remix,42,223937,0.0059,0.309,0.932,0.15,11,0.234,-3.213,0,0.234,174.98,4,0.29100000000000004
4108,Back Goin Brazy (feat. Future),40,207072,0.00157,0.938,0.495,6.11e-05,8,0.185,-6.257999999999999,1,0.105,130.033,4,0.173
2204,Lean on Me,69,258834,0.782,0.619,0.22,1.19e-05,0,0.124,-13.843,1,0.0667,75.16,4,0.423
6695,Pick Me,18,226874,0.00419,0.6859999999999999,0.885,0.000265,9,0.19,-4.828,1,0.0868,127.957,4,0.604
7804,The Times They Are A-Changin',70,192053,0.887,0.389,0.396,0.0,7,0.0828,-7.999,1,0.0332,171.86,3,0.585
6692,Lip & Hip,67,209746,0.00117,0.742,0.847,8.49e-06,11,0.142,-2.763,0,0.0485,112.95,4,0.516
17527,Paco,30,139807,0.0944,0.742,0.53,0.919,5,0.156,-8.158,0,0.0492,95.953,4,0.705
8637,FEFE (feat. Nicki Minaj & Murda Beatz),96,179404,0.08800000000000001,0.931,0.387,0.0,1,0.136,-9.127,1,0.412,125.978,4,0.376
1218,Moves (feat. Snoop Dogg),75,165106,0.113,0.598,0.8909999999999999,0.0,9,0.168,-3.458,0,0.262,202.039,4,0.942
9750,Eye of the Tiger,77,245620,0.132,0.8170000000000001,0.599,0.000311,0,0.0873,-9.249,0,0.0328,108.873,4,0.5479999999999999
17014,We Outta Here! (feat. Young Nudy),0,232320,0.00715,0.97,0.306,0.000108,1,0.117,-5.732,1,0.325,125.011,4,0.208
7681,Come Closer,67,211293,0.127,0.825,0.453,3.82e-06,4,0.0838,-7.4289999999999985,0,0.227,99.974,4,0.496
3979,Back It Up,30,141866,0.025,0.653,0.536,0.000105,11,0.258,-12.982,0,0.0522,131.028,4,0.857
10360,Diez Mil Maneras,64,213060,0.337,0.655,0.8109999999999999,0.0,0,0.093,-4.647,1,0.0322,153.968,4,0.737
959,I Don't Want to Miss a Thing,78,298760,0.165,0.383,0.662,0.0,2,0.248,-5.162000000000001,1,0.0333,121.154,4,0.138
3549,Falling for U,72,124000,0.741,0.516,0.358,1.34e-06,8,0.0813,-12.018,0,0.424,79.509,4,0.397
8071,Save Tonight,68,239226,9.24e-05,0.547,0.693,5.460000000000001e-05,0,0.113,-8.786,1,0.0353,119.567,4,0.583
15522,Neighbor (feat. Travis Scott),79,162886,0.00908,0.921,0.748,0.0,1,0.0798,-5.093,1,0.13,139.97899999999998,4,0.8009999999999999
16008,I'm Coming Out,69,326373,0.174,0.742,0.92,0.123,5,0.0715,-4.46,1,0.0503,110.093,4,0.758
10552,Rude Boy,56,234630,0.409,0.818,0.6609999999999999,0.00596,8,0.232,-6.621,1,0.0493,109.948,4,0.416
17932,Without You (feat. Sandro Cavazza),50,181672,0.00179,0.652,0.855,0.0,2,0.0404,-4.832,1,0.0441,134.009,4,0.279
17022,YKWTFGO,0,206786,0.214,0.944,0.721,1.65e-05,11,0.0757,-6.502000000000002,1,0.0634,130.015,4,0.6729999999999999
13403,Around Me,23,183022,0.574,0.5870000000000001,0.177,5.5399999999999985e-05,1,0.097,-12.522,1,0.0647,75.039,4,0.125
14529,Tirano (feat. Fuego),53,204289,0.0965,0.421,0.546,0.0,6,0.0998,-9.424,1,0.112,101.25,5,0.6809999999999999
2280,Time After Time,74,243066,0.5760000000000001,0.7240000000000001,0.436,1.19e-06,0,0.0908,-9.321,1,0.0282,130.439,4,0.324
2840,She Sells Sanctuary,63,252533,4.82e-06,0.55,0.765,0.873,7,0.132,-8.684,1,0.0287,139.453,4,0.417
9313,Definition,61,206471,0.03,0.667,0.879,0.0,8,0.157,-4.197,1,0.359,119.746,5,0.71
11831,"Bands on Me (feat. Blac Youngsta, A Boogie Wit Da Hoodie & Teejay3k)",61,186067,0.000633,0.743,0.522,0.0,8,0.116,-7.999,1,0.113,88.959,4,0.245
640,Do You Remember? - 2016 Remastered,60,275986,0.114,0.677,0.509,0.0134,5,0.0659,-7.472,1,0.0252,93.042,4,0.525
12900,The Truth,39,184531,0.00182,0.481,0.993,0.00162,10,0.2,-3.3680000000000003,0,0.106,125.077,4,0.171
5753,I Found U - Radio Edit,5,171430,0.0542,0.649,0.966,0.00249,4,0.461,-7.1789999999999985,0,0.0731,129.969,4,0.257
17753,Tres,30,264571,0.5770000000000001,0.655,0.551,0.0,7,0.128,-5.57,0,0.0481,127.028,4,0.138
13797,Shout Out to My Ex,19,246240,0.0316,0.774,0.7390000000000001,5.95e-06,0,0.119,-4.022,1,0.0952,126.002,4,0.823
16773,Crazy In Love,79,236133,0.00249,0.6459999999999999,0.77,0.0,2,0.0715,-6.596,0,0.226,99.165,4,0.6809999999999999
1720,Love You Die (feat. Diamond Platnumz),52,195597,0.14,0.79,0.6990000000000001,0.0,0,0.0945,-6.4270000000000005,1,0.0376,105.04,4,0.7709999999999999
4837,Forgotten,35,152340,0.994,0.272,0.00266,0.866,8,0.103,-31.238000000000003,1,0.0424,72.15100000000002,4,0.0573
16172,"Get The Strap (feat. Casanova, 6ix9ine & 50 Cent)",75,190514,0.0712,0.611,0.929,0.0,7,0.0379,-3.265,1,0.484,78.072,4,0.5870000000000001
7275,Prince Charming,0,151062,0.454,0.6509999999999999,0.573,0.0,1,0.155,-9.468,1,0.315,78.219,4,0.605
1622,Are You Ready,72,261705,0.000108,0.528,0.976,0.0,2,0.24,-2.188,1,0.0803,100.082,4,0.511
11141,Aqua skies,53,102077,0.818,0.562,0.377,0.792,1,0.116,-14.323,1,0.4270000000000001,72.807,4,0.12
7739,Murdergram - Streets Is Watching/Soundtrack Version,44,294613,0.0726,0.747,0.711,0.0,10,0.67,-9.728,0,0.55,88.09899999999998,4,0.525
5818,The King of All Birds,4,236400,0.333,0.468,0.621,0.00473,9,0.115,-7.372999999999998,1,0.0339,81.433,4,0.262
9998,Coogi Sweater Nostalgia,24,251009,0.303,0.8590000000000001,0.524,5.04e-05,11,0.138,-7.0779999999999985,0,0.187,109.027,4,0.546
14351,Gotta Put Me On,30,181394,0.00965,0.622,0.544,0.461,6,0.101,-8.505,0,0.0533,90.239,4,0.326
3130,Lucid Dreams,36,239946,0.377,0.4370000000000001,0.481,0.0,11,0.33,-9.681,0,0.237,83.60600000000002,4,0.21600000000000005
16909,You,57,236719,0.511,0.595,0.267,0.0363,0,0.075,-14.936,0,0.0325,115.228,4,0.0388
13335,Now,62,182908,0.993,0.496,0.0436,0.915,0,0.129,-26.326,0,0.0473,170.173,4,0.192
4694,Hymn For The Weekend - Seeb Remix,78,212647,0.00868,0.565,0.8490000000000001,4.68e-06,0,0.12,-3.516,0,0.0517,102.034,4,0.4270000000000001
8852,Lose It,78,178732,0.0026100000000000003,0.5489999999999999,0.8690000000000001,1.77e-06,4,0.29,-4.905,0,0.0289,91.988,4,0.433
6838,Let's Stay Together,26,199400,0.606,0.746,0.273,0.0168,5,0.0526,-16.63,1,0.0573,101.952,4,0.502
3359,Vocales de amor,1,310613,0.8340000000000001,0.912,0.395,0.113,4,0.0712,-8.971,0,0.06,128.092,4,0.927
5398,My Baby's Got Good Timing,30,209439,0.0368,0.773,0.6920000000000001,0.0,8,0.0574,-6.59,1,0.0299,114.153,4,0.954
3307,Everything I Am Is Yours,13,210013,0.67,0.873,0.505,0.269,4,0.136,-11.147,0,0.0308,110.007,4,0.69
11234,Bailando Como Mono,46,186848,0.0209,0.6779999999999999,0.648,0.0,7,0.175,-6.518,1,0.0312,114.95,4,0.971
8632,Deja Vu,74,264746,0.361,0.653,0.409,0.00012,9,0.189,-11.446,1,0.421,174.324,4,0.187
17572,& Down,0,258133,0.0473,0.619,0.629,0.227,1,0.314,-4.109,0,0.33,123.003,4,0.262
2308,Jump - Remastered Version,67,244106,0.123,0.5529999999999999,0.838,3.01e-05,0,0.053,-5.824,1,0.0317,129.893,4,0.821
9809,On My Way 3,31,241693,0.281,0.711,0.913,0.0,11,0.165,-5.25,0,0.327,105.273,4,0.7290000000000001
15918,Shout Out to My Ex,26,246240,0.0316,0.774,0.7390000000000001,5.95e-06,0,0.119,-4.022,1,0.0952,126.002,4,0.823
18717,Bite,49,168212,0.024,0.757,0.745,0.000603,4,0.11,-4.934,0,0.0364,111.945,4,0.253
12188,Bang,17,212493,0.0308,0.867,0.936,0.0491,1,0.15,-6.705,1,0.116,126.072,4,0.8240000000000001
13888,Lyca,43,226285,0.611,0.725,0.486,0.0,3,0.0802,-9.558,0,0.122,104.831,4,0.505
7220,SLISS,47,134592,0.0496,0.914,0.578,2.51e-06,8,0.0881,-7.882999999999999,0,0.238,150.04399999999995,4,0.847
9780,Nothing,62,271773,0.003820000000000001,0.469,0.8370000000000001,0.0,2,0.117,-4.963,1,0.0397,157.045,4,0.526
1964,The Wanderer,66,163626,0.823,0.605,0.544,0.00579,2,0.338,-11.37,1,0.0682,115.779,4,0.797
3862,Watch Dog,30,128173,0.588,0.514,0.8909999999999999,0.000307,9,0.6970000000000001,-5.414,1,0.0861,152.482,4,0.838
610,Barracuda,72,261933,0.015,0.547,0.691,0.105,4,0.14400000000000002,-13.553,0,0.0369,137.148,4,0.667
17847,No Quiero Amarte (feat. Zion & Lennox),86,235315,0.128,0.7340000000000001,0.7929999999999999,0.0,6,0.0658,-4.731,1,0.0454,89.961,4,0.511
1528,Call You Home,57,171613,0.303,0.643,0.46,7.609999999999999e-05,4,0.115,-6.962999999999999,1,0.0272,90.01100000000002,4,0.657
6628,Shokka,37,141986,0.000478,0.29100000000000004,0.959,2.99e-06,1,0.261,-2.337,1,0.183,144.54399999999995,4,0.341
4042,"Bands on Me (feat. Blac Youngsta, A Boogie Wit Da Hoodie & Teejay3k)",61,186067,0.000633,0.743,0.522,0.0,8,0.116,-7.999,1,0.113,88.959,4,0.245
16396,No Sugar in My Coffee,8,209785,0.581,0.6970000000000001,0.6509999999999999,3.72e-06,8,0.12,-5.2120000000000015,1,0.111,84.98299999999998,4,0.39
11550,High (feat. Elton John),81,195160,0.223,0.759,0.498,5.84e-05,10,0.406,-10.615,1,0.0776,126.972,4,0.244
7311,Exhausted (feat. TK Kravitz),51,158145,0.0453,0.7190000000000001,0.8370000000000001,0.0,10,0.109,-5.152,0,0.171,85.012,4,0.604
8125,Party Up,51,274053,0.0861,0.49,0.927,0.0,11,0.0833,-3.826,1,0.34,201.83,4,0.495
9893,Trigger,30,207904,0.609,0.5720000000000001,0.941,0.0,4,0.36,-3.49,1,0.457,75.454,4,0.696
11546,Don't Cry,55,142044,0.154,0.85,0.639,0.0,0,0.165,-8.207,1,0.24,130.017,4,0.51
8762,Ring (feat. Kehlani),82,177139,0.049,0.767,0.5429999999999999,0.0,1,0.115,-7.881,0,0.103,106.029,4,0.485
1330,Insoportablemente Bella,3,219293,0.309,0.315,0.37,4.98e-05,9,0.0642,-10.912,0,0.0307,66.547,4,0.256
13706,Without Me,92,201660,0.297,0.752,0.488,9.11e-06,6,0.0936,-7.05,1,0.0705,136.041,4,0.5329999999999999
15236,A Love That's Hard to Find - Radio Edit,16,173697,0.0373,0.6940000000000001,0.899,0.531,7,0.264,-4.682,0,0.0299,122.001,4,0.139
7498,Dangerous World (feat. Travis Scott & YG),72,165123,0.0735,0.812,0.586,0.0,4,0.106,-6.505,0,0.0654,100.062,4,0.32299999999999995
8677,Want Her,56,275560,0.07400000000000001,0.83,0.615,0.0005480000000000001,1,0.111,-6.221,1,0.0468,101.031,4,0.376
8666,Trust Nobody,5,218986,0.464,0.597,0.65,0.0,10,0.121,-7.212999999999999,1,0.158,78.52,5,0.732
1039,Teenage Dirtbag,72,241840,0.36,0.617,0.84,8.85e-05,4,0.179,-4.063,1,0.0512,94.676,4,0.57
6248,All The Way Up (Remix),68,284830,0.097,0.564,0.7170000000000001,0.0,10,0.493,-6.403,0,0.397,117.489,5,0.423
1205,On My Own,53,205333,0.0727,0.687,0.677,0.0,7,0.145,-6.299,1,0.0357,100.98,4,0.364
4791,Sail On,0,279671,0.333,0.32299999999999995,0.59,0.0,2,0.103,-6.372000000000001,1,0.0328,155.659,4,0.28300000000000003
17304,Please Mr. Postman,69,148040,0.723,0.7859999999999999,0.7829999999999999,0.0,2,0.195,-5.191,1,0.0314,121.451,4,0.968
11910,Body,51,163216,0.0476,0.752,0.764,9.44e-05,1,0.0543,-4.399,1,0.038,121.958,4,0.5820000000000001
18572,Cocoa Hooves,51,252906,0.884,0.636,0.22,0.0075400000000000016,10,0.0925,-13.059,1,0.0468,133.93,4,0.0401
6871,Knock On Wood,65,189840,0.277,0.8640000000000001,0.34600000000000003,0.00521,4,0.0514,-12.918,1,0.0365,105.164,4,0.964
18357,Have You Ever,61,273440,0.542,0.698,0.5329999999999999,0.0,2,0.333,-6.246,1,0.0437,134.001,4,0.275
10485,De Donde Vengo Yo,29,259786,0.0897,0.8009999999999999,0.857,0.0,4,0.171,-4.174,1,0.275,185.958,4,0.946
6710,My Pace,74,189325,0.0569,0.682,0.831,0.0,11,0.0927,-4.234,0,0.253,155.12,4,0.785
7263,How I - h2the & REV-ENG remix,42,195630,0.00183,0.6,0.617,0.000367,10,0.0899,-7.54,1,0.0305,118.952,4,0.103
13451,Echo Arms,60,267604,0.0039,0.7829999999999999,0.546,0.0919,5,0.206,-11.422,0,0.0413,108.017,4,0.581
8176,Neutron Dance - Edit,64,171613,0.0123,0.679,0.843,0.917,7,0.328,-7.377999999999999,1,0.0396,125.03,4,0.8270000000000001
10246,"Cuando, Cuando",39,179440,0.5720000000000001,0.633,0.7390000000000001,3.57e-06,8,0.248,-5.589,1,0.0439,104.226,4,0.727
9336,Tammy's Song (Her Evils),58,161670,0.924,0.477,0.835,0.000508,9,0.129,-5.942,0,0.438,97.317,3,0.52
13969,B The 1 4 U - Remix,42,261624,0.0354,0.7070000000000001,0.59,0.8059999999999999,10,0.229,-10.947,1,0.0365,120.006,4,0.318
17647,Wake Up in the Sky,92,204664,0.00381,0.8,0.578,0.0,4,0.359,-5.144,0,0.0485,143.01,4,0.3670000000000001
12917,Push It,40,154906,0.000393,0.557,0.977,4.42e-06,0,0.29100000000000004,-3.965,1,0.0493,149.879,4,0.504
17485,Vices,8,196225,0.369,0.722,0.635,0.0,9,0.29100000000000004,-5.465,0,0.146,100.019,4,0.431
2522,Ready For The Floor,9,234240,0.00903,0.764,0.759,0.0,1,0.0746,-5.443,0,0.0413,128.999,4,0.937
410,You Are So Beautiful,53,159640,0.83,0.387,0.194,0.00145,1,0.131,-10.829,1,0.031,121.7,4,0.0862
10674,The Blackest Day,18,365760,0.349,0.413,0.514,0.000624,2,0.0807,-7.934,1,0.0327,107.641,4,0.14800000000000002
18721,Favorite Thing,38,173164,0.114,0.8809999999999999,0.485,2.82e-06,0,0.0768,-8.066,1,0.14400000000000002,79.03399999999998,4,0.265
3170,Girls Need Love,75,143075,0.6659999999999999,0.653,0.412,4.1e-05,6,0.125,-10.252,0,0.251,96.972,4,0.129
17665,Quiere Beber,92,187125,0.3720000000000001,0.773,0.57,0.00524,8,0.108,-3.482,1,0.113,95.038,4,0.772
10567,Truss Me (feat. Jesse Baez & Juan Ingaramo),41,250112,0.688,0.4,0.478,0.000901,8,0.122,-9.19,0,0.119,92.394,4,0.115
3188,This Way,28,211204,0.6940000000000001,0.62,0.282,0.0,5,0.119,-10.533,0,0.0464,124.609,3,0.193
5573,Don't Let Me Down - Sabrina Claudio vs. Devault Remix,50,245000,0.298,0.648,0.6509999999999999,0.0262,1,0.252,-8.92,1,0.0995,107.989,4,0.232
14077,Dance Of The Manatee,42,250706,0.00149,0.486,0.901,0.0,5,0.262,-4.908,0,0.062,107.04,4,0.6509999999999999
13189,9Am,46,252024,0.0113,0.527,0.914,0.908,7,0.0933,-3.423,1,0.0475,127.957,4,0.522
11554,Actin' Different,33,228000,0.0216,0.843,0.64,0.0,7,0.0791,-7.807,0,0.27,147.006,4,0.672
5276,I Can Help,52,238333,0.511,0.471,0.675,0.019,0,0.232,-9.07,1,0.0513,125.313,4,0.53
2133,Sealed with a Kiss,60,168866,0.708,0.431,0.379,1.74e-05,5,0.181,-9.59,0,0.0262,86.17200000000003,4,0.665
12955,How Bizarre,20,224053,0.261,0.784,0.675,1.4e-06,0,0.293,-7.718,1,0.049,124.908,4,0.8540000000000001
7859,all the kids are depressed,76,169973,0.836,0.773,0.4370000000000001,2.42e-05,9,0.544,-8.281,1,0.0963,103.861,4,0.7070000000000001
8383,Roads,40,234680,0.000495,0.523,0.823,0.0,2,0.371,-5.597,0,0.0335,131.888,4,0.501
13979,Break Your Heart Right Back,64,253386,0.0113,0.726,0.605,0.0,6,0.0639,-5.672999999999999,1,0.0628,93.93,4,0.588
9054,Sauce,69,184958,0.211,0.642,0.614,0.0,4,0.123,-5.335,0,0.394,99.572,4,0.43
4649,Work from Home,21,216575,0.102,0.8029999999999999,0.631,7.39e-06,8,0.0858,-4.213,1,0.0444,104.999,4,0.659
13910,Sit Back Down (feat. Maleek Berry),67,187500,0.214,0.557,0.616,0.0,9,0.281,-5.99,0,0.226,207.983,4,0.7340000000000001
16377,Rage and Romance,52,239800,0.00899,0.522,0.782,0.0,4,0.764,-6.171,0,0.0372,90.041,4,0.584
402,All Things Must Pass,59,226866,0.494,0.508,0.56,0.00611,9,0.106,-8.244,1,0.0304,122.514,4,0.386
148,Timber,75,204160,0.0295,0.581,0.963,0.0,11,0.139,-4.087,1,0.0981,129.99200000000002,4,0.7879999999999999
14587,"Frío, Frío - En Vivo Estadio Olímpico De República Dominicana/2012",62,218996,0.721,0.5820000000000001,0.743,1e-06,11,0.217,-2.26,1,0.0311,125.323,4,0.75
4795,U Got Me,27,176024,0.527,0.564,0.412,0.0,7,0.119,-8.289,1,0.0421,153.849,4,0.363
545,Talk Dirty To Me - 2006 - Remaster,59,224960,0.008879999999999999,0.49,0.951,0.00126,11,0.376,-3.888,1,0.0966,158.075,4,0.628
7798,Queen Bee,55,280080,0.417,0.635,0.454,4.02e-05,0,0.0816,-9.457,0,0.0393,79.097,4,0.531
11823,Outstanding,67,162266,0.025,0.943,0.461,0.0,5,0.0846,-6.066,1,0.115,130.002,4,0.149
1000,You Get What You Give,75,300773,0.171,0.618,0.8959999999999999,0.0,2,0.0875,-5.357,1,0.0307,113.961,4,0.711
17649,Halloween Theme - Main Title,60,175333,0.134,0.636,0.466,0.942,4,0.156,-15.534,1,0.0317,136.20600000000002,4,0.29600000000000004
9374,Walk This Way,59,310960,0.008409999999999999,0.767,0.6509999999999999,3.86e-05,6,0.0609,-10.186,0,0.0501,105.592,4,0.946
8765,Bacc To The Basics,63,209881,0.413,0.835,0.747,0.0,8,0.226,-5.252999999999999,0,0.122,101.022,4,0.672
12375,Diet,47,196832,0.119,0.5920000000000001,0.848,0.0,1,0.624,-5.501,0,0.392,160.637,5,0.825
760,Brass In Pocket - 2006 Remastered Version,62,185960,0.368,0.7509999999999999,0.703,0.00123,9,0.196,-5.687,1,0.0287,97.931,4,0.907
16541,Dance To This (feat. Ariana Grande),81,231846,0.00632,0.736,0.7559999999999999,0.00577,11,0.106,-7.099,1,0.047,117.016,4,0.7120000000000001
12450,This Time,26,163201,0.00185,0.408,0.908,0.212,11,0.355,-4.6530000000000005,0,0.0625,84.01799999999999,4,0.484
11711,Woman Like Me (feat. Nicki Minaj),85,228206,0.173,0.757,0.8490000000000001,0.0,5,0.0878,-3.424,0,0.0536,150.036,4,0.826
8773,Hopeless Romantic (feat. Swae Lee),76,225483,0.299,0.8740000000000001,0.4920000000000001,0.0,9,0.0983,-7.399,0,0.0604,127.067,4,0.5870000000000001
13345,Contemplating No Thing,63,128250,0.996,0.423,0.00107,0.968,3,0.112,-35.389,1,0.0626,62.528,4,0.634
1394,Ordinary World,62,314343,0.972,0.52,0.172,6.24e-06,4,0.109,-11.422,0,0.0343,67.007,4,0.0746
5917,Last Forever,50,84705,0.9,0.326,0.0251,0.929,9,0.106,-25.925,0,0.0387,85.279,3,0.109
1324,Me llamas,57,276720,0.0783,0.706,0.805,0.000557,2,0.312,-5.2189999999999985,1,0.0274,125.079,4,0.812
1845,Lost at Heart,35,157697,0.5,0.7090000000000001,0.6859999999999999,0.00116,0,0.0861,-5.954,1,0.209,130.062,4,0.35200000000000004
10069,Hermanos Mata,40,215092,0.13699999999999998,0.545,0.7509999999999999,0.00338,2,0.0465,-4.062,1,0.0829,199.81,3,0.899
10664,River Of Tears,67,254506,0.928,0.388,0.3720000000000001,0.0,6,0.146,-5.72,1,0.0468,89.70100000000002,4,0.285
17410,Trust My Lonely,76,199706,0.00541,0.583,0.662,1.96e-06,0,0.284,-6.025,1,0.156,150.305,4,0.636
8815,Stressed Out,85,202333,0.0462,0.7340000000000001,0.637,2.29e-05,4,0.0602,-5.6770000000000005,0,0.141,169.977,4,0.648
16070,Grandma's Hands,45,243071,0.00464,0.565,0.482,4.17e-05,7,0.27,-7.709,1,0.0489,78.0,4,0.19
11403,Pretty Little Fears (feat. J. Cole),82,240341,0.711,0.611,0.466,0.000264,9,0.0847,-11.361,1,0.3720000000000001,192.08,4,0.223
5139,Jackson (with June Carter Cash),43,166266,0.552,0.7070000000000001,0.483,0.000143,0,0.388,-9.929,1,0.0371,128.32,4,0.79
6531,Desconocidos,73,204453,0.146,0.7090000000000001,0.7709999999999999,3.29e-06,7,0.249,-4.598,1,0.166,174.00599999999997,4,0.7090000000000001
13202,Cheshme Man,38,297080,0.961,0.451,0.232,0.00388,11,0.133,-14.34,0,0.0365,76.038,3,0.309
13043,La Negra Tiene Tumbao,56,252533,0.0366,0.8109999999999999,0.867,5.13e-05,11,0.219,-4.255,0,0.0442,110.711,4,0.962
11944,Feel It Still,73,163250,0.0406,0.78,0.7979999999999999,6.31e-05,1,0.0733,-5.151,0,0.0613,78.969,4,0.7709999999999999
4288,U Found Me,61,275520,0.0287,0.5870000000000001,0.961,1.73e-06,1,0.105,-2.329,0,0.0915,125.026,4,0.365
10611,High Five,37,169369,0.173,0.6509999999999999,0.628,0.0,1,0.0591,-5.811,1,0.0959,150.014,4,0.513
